Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
5.09 CAMPINAS,1270767,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4335,83",CATRACA BLINDADA,36.1%,2023-02-11 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.09 CAMPINAS,1171972,"ESCADA EXTENSÍVEL EM FIBRA 4,80X8,40M/W BERTOLO",15,"R$ 750,00","R$ 56,25",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,50.9%,2016-09-21 00:00:00,AVALIAR: Similaridade moderada (50.9%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Possível reclassificação.
5.09 CAMPINAS,1171973,ESCADA EM FIBRA 12D - DUPLO ACESSO/W BERTOLO,15,"R$ 587,05","R$ 43,99",ESCADA DE FIBRA 5D - DUPLO,55.0%,2016-09-21 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
5.09 CAMPINAS,859672,"ESCADA DUPLA 06DEGR.-PLATAF. 2,00M -SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.9%,2008-10-15 00:00:00,MANTER: Baixa similaridade (32.9%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.09 CAMPINAS,859674,"ESCADA DUPLA 06DEGR.-PLATAF. 2,00M -SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.9%,2008-10-15 00:00:00,MANTER: Baixa similaridade (32.9%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.09 CAMPINAS,859675,"ESCADA DUPLA 06DEGR.-PLATAF. 2,00M -SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.9%,2008-10-15 00:00:00,MANTER: Baixa similaridade (32.9%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.09 CAMPINAS,859678,"ESCADA DUPLA 06DEGR.-PLATAF. 2,00M -SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.9%,2008-10-15 00:00:00,MANTER: Baixa similaridade (32.9%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.09 CAMPINAS,859680,ESCADA DE ABRIR RESID.5DEG.FIB.VIDRO-SINTESE,15,"R$ 152,72","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),33.3%,2008-10-15 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.09 CAMPINAS,925705,ESCADA DE ABRIR DE FIBRA 3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-15 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
5.09 CAMPINAS,925707,ESCADA DUPLA EM FIBRA 12 DEG./WBERTOLO,15,"R$ 649,00","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,43.0%,2010-01-15 00:00:00,AVALIAR: Similaridade moderada (43.0%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
5.09 CAMPINAS,1143538,CARRINHO PARA TRANSPORTE DCE 0234,30,"R$ 383,20","R$ 0,00",CARRINHO TRANSPORTE BLOCOS,49.4%,2015-08-31 00:00:00,AVALIAR: Similaridade moderada (49.4%) com consumível 'CARRINHO TRANSPORTE BLOCOS...'. Possível reclassificação.
5.09 CAMPINAS,1351915,QUADRO BRANCO MAGNÉTICO 4000X1200MM,20,"R$ 706,11","R$ 659,04",QUADRO MAGNÉTICO BRANCO 90X60cm,61.1%,2025-04-28 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.09 CAMPINAS,1351916,QUADRO BRANCO MAGNÉTICO 4000X1200MM,20,"R$ 706,11","R$ 659,04",QUADRO MAGNÉTICO BRANCO 90X60cm,61.1%,2025-04-28 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.09 CAMPINAS,1351917,QUADRO BRANCO MAGNÉTICO 4000X1200MM,20,"R$ 706,11","R$ 659,04",QUADRO MAGNÉTICO BRANCO 90X60cm,61.1%,2025-04-28 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.09 CAMPINAS,1181212,ANDAIME INDUSTRIAL DE 12 METROS / FERRARI,15,"R$ 8243,54","R$ 1030,47",ROLAMENTO INDUSTRIAL DE ESFERA,32.5%,2017-03-02 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ROLAMENTO INDUSTRIAL DE ESFERA...'. Provavelmente corretamente classificado.
5.09 CAMPINAS,1226426,CARRINHO PARA FERRAMENTAS C/3 GAVETAS,25,"R$ 941,17","R$ 360,76",CAIXA DE FERRAMENTAS C/5 GAVETAS,58.5%,2019-10-17 00:00:00,AVALIAR: Similaridade moderada (58.5%) com consumível 'CAIXA DE FERRAMENTAS C/5 GAVETAS...'. Possível reclassificação.
5.09 CAMPINAS,1226427,CARRINHO PARA FERRAMENTAS C/3 GAVETAS,25,"R$ 941,17","R$ 360,76",CAIXA DE FERRAMENTAS C/5 GAVETAS,58.5%,2019-10-17 00:00:00,AVALIAR: Similaridade moderada (58.5%) com consumível 'CAIXA DE FERRAMENTAS C/5 GAVETAS...'. Possível reclassificação.
5.09 CAMPINAS,913544,TELA ELÉTRICA P/PROJEÇÃO 120P/TES,10,"R$ 920,73","R$ 0,00",TELA DE PROJEÇAO MOTORIZADA,40.3%,2009-11-17 00:00:00,AVALIAR: Similaridade moderada (40.3%) com consumível 'TELA DE PROJEÇAO MOTORIZADA...'. Possível reclassificação.
5.09 CAMPINAS,1351914,QUADRO BRANCO MAGNÉTICO 4000X1200MM,20,"R$ 706,11","R$ 659,04",QUADRO MAGNÉTICO BRANCO 90X60cm,61.1%,2025-04-28 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.09 CAMPINAS,1351918,QUADRO BRANCO MAGNÉTICO 4000X1200MM,20,"R$ 706,11","R$ 659,04",QUADRO MAGNÉTICO BRANCO 90X60cm,61.1%,2025-04-28 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.10 PIRACICABA,1278918,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4638,33",CATRACA BLINDADA,36.1%,2023-08-16 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,1278919,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4638,33",CATRACA BLINDADA,36.1%,2023-08-16 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,1278920,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4638,33",CATRACA BLINDADA,36.1%,2023-08-16 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,1278921,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4638,33",CATRACA BLINDADA,36.1%,2023-08-16 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,1278922,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4638,33",CATRACA BLINDADA,36.1%,2023-08-16 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,865797,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,865801,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,865802,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,865799,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,865800,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,1106966,CAÇAMBA P/ ENTULHO,15,"R$ 1080,00","R$ 0,00",SACO P/ENTULHO,46.6%,2014-06-30 00:00:00,AVALIAR: Similaridade moderada (46.6%) com consumível 'SACO P/ENTULHO...'. Possível reclassificação.
5.10 PIRACICABA,865803,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,954730,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-26 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,865804,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,865793,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,865805,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,1171991,ESCADA EM FIBRA 12D - DUPLO ACESSO/W BERTOLO,15,"R$ 587,05","R$ 43,99",ESCADA DE FIBRA 5D - DUPLO,55.0%,2016-09-22 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
5.10 PIRACICABA,1171992,"ESCADA EXTENSÍVEL EM FIBRA 4,80X8,40M/W BERTOLO",15,"R$ 750,00","R$ 56,25",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,50.9%,2016-09-22 00:00:00,AVALIAR: Similaridade moderada (50.9%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Possível reclassificação.
5.10 PIRACICABA,1181410,ANDAIME INDUSTRIAL DE 12 METROS / FORTEQUIP,15,"R$ 8243,54","R$ 1030,47",ROLAMENTO INDUSTRIAL DE ESFERA,28.6%,2017-03-08 00:00:00,MANTER: Similaridade muito baixa (28.6%). Mantém como patrimônio.
5.10 PIRACICABA,954731,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-26 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,865806,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,854691,QUADRO BR.MAGNET.FIXO-100X200-DIDATICA,20,"R$ 364,00","R$ 0,00",QUADRO FIXO ALUM VENEZ 1070X1030MM,32.5%,2008-08-20 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'QUADRO FIXO ALUM VENEZ 1070X1030MM...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,1141347,QUADRO BRANCO MAGNÉTICO,20,"R$ 310,19","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,70.3%,2015-04-30 00:00:00,RECLASSIFICAR: Alta similaridade (70.3%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.10 PIRACICABA,854690,QUADRO BR.MAGNET.FIXO-100X200-DIDATICA,20,"R$ 364,00","R$ 0,00",QUADRO FIXO ALUM VENEZ 1070X1030MM,32.5%,2008-08-20 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'QUADRO FIXO ALUM VENEZ 1070X1030MM...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,854693,QUADRO BR.MAGNET.FIXO-100X200-DIDATICA,20,"R$ 364,00","R$ 0,00",QUADRO FIXO ALUM VENEZ 1070X1030MM,32.5%,2008-08-20 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'QUADRO FIXO ALUM VENEZ 1070X1030MM...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,859740,TORRE DE RECALQUE D ÁGUA / DE  LORENZO,10,"R$ 14090,00","R$ 0,00",TORRE DE ENTRADA DA BÓIA,29.0%,2008-10-20 00:00:00,MANTER: Similaridade muito baixa (29.0%). Mantém como patrimônio.
5.10 PIRACICABA,954722,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,954723,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,954724,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,954725,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,954726,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,954727,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,954728,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,954729,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,854692,QUADRO BR.MAGNET.MÓVEL-100X200-DIDATICA,20,"R$ 364,00","R$ 0,00",QUADRO DE DISTRIBUIÇÃO,26.4%,2008-08-20 00:00:00,MANTER: Similaridade muito baixa (26.4%). Mantém como patrimônio.
5.10 PIRACICABA,865794,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,1226348,CARRINHO PARA FERRAMENTAS C/3 GAVETAS,25,"R$ 941,17","R$ 360,76",CAIXA DE FERRAMENTAS C/5 GAVETAS,58.5%,2019-10-08 00:00:00,AVALIAR: Similaridade moderada (58.5%) com consumível 'CAIXA DE FERRAMENTAS C/5 GAVETAS...'. Possível reclassificação.
5.10 PIRACICABA,1226349,CARRINHO PARA FERRAMENTAS C/3 GAVETAS,25,"R$ 941,17","R$ 360,76",CAIXA DE FERRAMENTAS C/5 GAVETAS,58.5%,2019-10-08 00:00:00,AVALIAR: Similaridade moderada (58.5%) com consumível 'CAIXA DE FERRAMENTAS C/5 GAVETAS...'. Possível reclassificação.
5.10 PIRACICABA,865792,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,865807,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.10 PIRACICABA,865798,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-11-10 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
5.12 SUMARÉ,1364380,ESCADA DE FIBRA 10 DEGRAUS DUPLO ACESSO,15,"R$ 711,11","R$ 687,41",ESCADA DE FIBRA 5D - DUPLO,63.9%,2025-08-20 00:00:00,RECLASSIFICAR: Alta similaridade (63.9%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Forte indicação de má classificação.
5.12 SUMARÉ,1171981,"ESCADA EXTENSÍVEL EM FIBRA 4,80X8,40M/W BERTOLO",15,"R$ 750,00","R$ 56,25",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,50.9%,2016-09-21 00:00:00,AVALIAR: Similaridade moderada (50.9%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Possível reclassificação.
5.12 SUMARÉ,1171982,ESCADA EM FIBRA 12D - DUPLO ACESSO/W BERTOLO,15,"R$ 587,05","R$ 43,99",ESCADA DE FIBRA 5D - DUPLO,55.0%,2016-09-21 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
5.12 SUMARÉ,955366,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,955367,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,955369,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,955371,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-26 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,955379,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-26 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,955380,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-26 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,955381,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-26 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,955382,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-26 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,955383,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-26 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,972911,ESCADA DUPLA EM FIBRA 12 DEGRAUS/FIBERMAX,15,"R$ 789,50","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-01-20 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
5.12 SUMARÉ,955384,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-26 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,843050,QUADRO BRANCO MAGNET.3000X1200X18MM,20,"R$ 187,18","R$ 0,00",QUADRO BRANCO 80X60cm,47.3%,2008-05-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
5.12 SUMARÉ,843047,QUADRO BRANCO MAGNET.3000X1200X18MM,20,"R$ 187,18","R$ 0,00",QUADRO BRANCO 80X60cm,47.3%,2008-05-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
5.12 SUMARÉ,843052,QUADRO BRANCO MAGNET.3000X1200X18MM,20,"R$ 187,18","R$ 0,00",QUADRO BRANCO 80X60cm,47.3%,2008-05-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
5.12 SUMARÉ,843056,QUADRO BRANCO MAGNET.3000X1200X18MM,20,"R$ 187,15","R$ 0,00",QUADRO BRANCO 80X60cm,47.3%,2008-05-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
5.12 SUMARÉ,843049,QUADRO BRANCO MAGNET.3000X1200X18MM,20,"R$ 187,18","R$ 0,00",QUADRO BRANCO 80X60cm,47.3%,2008-05-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
