Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.01 BRÁS,1099669,APARELHO DE TELEFONE IP / GRANDSTREAM,15,"R$ 394,10","R$ 0,00",APARELHO DE TELEFONE C/GÔNDOLA,47.3%,2014-05-06 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'APARELHO DE TELEFONE C/GÔNDOLA...'. Possível reclassificação.
1.01 BRÁS,1099670,APARELHO DE TELEFONE IP / GRANDSTREAM,15,"R$ 394,10","R$ 0,00",APARELHO DE TELEFONE C/GÔNDOLA,47.3%,2014-05-06 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'APARELHO DE TELEFONE C/GÔNDOLA...'. Possível reclassificação.
1.01 BRÁS,1099671,APARELHO DE TELEFONE IP / GRANDSTREAM,15,"R$ 394,10","R$ 0,00",APARELHO DE TELEFONE C/GÔNDOLA,47.3%,2014-05-06 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'APARELHO DE TELEFONE C/GÔNDOLA...'. Possível reclassificação.
1.01 BRÁS,1099672,APARELHO DE TELEFONE IP / GRANDSTREAM,15,"R$ 394,10","R$ 0,00",APARELHO DE TELEFONE C/GÔNDOLA,47.3%,2014-05-06 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'APARELHO DE TELEFONE C/GÔNDOLA...'. Possível reclassificação.
1.01 BRÁS,1099673,APARELHO DE TELEFONE IP / GRANDSTREAM,15,"R$ 394,10","R$ 0,00",APARELHO DE TELEFONE C/GÔNDOLA,47.3%,2014-05-06 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'APARELHO DE TELEFONE C/GÔNDOLA...'. Possível reclassificação.
1.01 BRÁS,1099674,APARELHO DE TELEFONE IP / GRANDSTREAM,15,"R$ 394,10","R$ 0,00",APARELHO DE TELEFONE C/GÔNDOLA,47.3%,2014-05-06 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'APARELHO DE TELEFONE C/GÔNDOLA...'. Possível reclassificação.
1.01 BRÁS,1099675,APARELHO DE TELEFONE IP / GRANDSTREAM,15,"R$ 394,10","R$ 0,00",APARELHO DE TELEFONE C/GÔNDOLA,47.3%,2014-05-06 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'APARELHO DE TELEFONE C/GÔNDOLA...'. Possível reclassificação.
1.01 BRÁS,1099676,APARELHO DE TELEFONE IP / GRANDSTREAM,15,"R$ 394,10","R$ 0,00",APARELHO DE TELEFONE C/GÔNDOLA,47.3%,2014-05-06 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'APARELHO DE TELEFONE C/GÔNDOLA...'. Possível reclassificação.
1.01 BRÁS,1099677,APARELHO DE TELEFONE IP / GRANDSTREAM,15,"R$ 394,10","R$ 0,00",APARELHO DE TELEFONE C/GÔNDOLA,47.3%,2014-05-06 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'APARELHO DE TELEFONE C/GÔNDOLA...'. Possível reclassificação.
1.01 BRÁS,1099678,APARELHO DE TELEFONE IP / GRANDSTREAM,15,"R$ 394,10","R$ 0,00",APARELHO DE TELEFONE C/GÔNDOLA,47.3%,2014-05-06 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'APARELHO DE TELEFONE C/GÔNDOLA...'. Possível reclassificação.
1.01 BRÁS,962002,PABX GRANDE PORTE TRONCOS DIG./AASTRA,15,"R$ 23609,00","R$ 0,00",RELÓGIO DE PAREDE GRANDE LE DIG 36CM,28.9%,2010-11-04 00:00:00,MANTER: Similaridade muito baixa (28.9%). Mantém como patrimônio.
1.01 BRÁS,1052916,CENTRAL TELEFÔNICA PEQ.PORTE/INTELBRAS,15,"R$ 658,81","R$ 0,00",CENTRAL ELETRÔNICA PARA CERCA ELÉTRICA,27.7%,2013-01-16 00:00:00,MANTER: Similaridade muito baixa (27.7%). Mantém como patrimônio.
1.02 VILA ALPINA,794462,AMPLIFICADOR POTENCIA  HOT SOUND HS600 SX,10,"R$ 1137,87","R$ 0,00",AMPLIFICADOR DE POTÊNCIA TDA2050,45.0%,2007-10-01 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'AMPLIFICADOR DE POTÊNCIA TDA2050...'. Possível reclassificação.
1.02 VILA ALPINA,881739,CENTRAL TELEFONICA PABX ERICSSON,15,"R$ 14498,33","R$ 0,00",CENTRAL ELETRÔNICA SMART CONNECT,30.6%,2008-12-04 00:00:00,MANTER: Baixa similaridade (30.6%) com consumível 'CENTRAL ELETRÔNICA SMART CONNECT...'. Provavelmente corretamente classificado.
1.02 VILA ALPINA,1053579,CENTRAL TELEFÔNICA PEQ.PORTE/INTELBRAS,15,"R$ 658,81","R$ 0,00",CENTRAL ELETRÔNICA PARA CERCA ELÉTRICA,27.7%,2013-01-11 00:00:00,MANTER: Similaridade muito baixa (27.7%). Mantém como patrimônio.
1.03 MOOCA,961984,PABX MÉDIO PORTE TRONCOS DIGITAIS/AASTRA,15,"R$ 17649,00","R$ 0,00",CASA P/CACHORRO - PORTE MÉDIO,28.2%,2010-11-04 00:00:00,MANTER: Similaridade muito baixa (28.2%). Mantém como patrimônio.
1.06 VILA LEOPOLDINA,1241127,SMARTPHONE GALAXY A31 PRETO - SAMSUNG,15,"R$ 1484,10","R$ 816,25",TELA COMP. CELULAR SAMSUNG GALAXY A31,38.9%,2021-06-14 00:00:00,MANTER: Baixa similaridade (38.9%) com consumível 'TELA COMP. CELULAR SAMSUNG GALAXY A31...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,1259238,TELEFONE SEM FIO (USAR CÓD 1100489),15,"R$ 1599,50","R$ 1039,67",APARELHO DE TELEFONE SEM FIO,50.7%,2022-06-24 00:00:00,AVALIAR: Similaridade moderada (50.7%) com consumível 'APARELHO DE TELEFONE SEM FIO...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,1259239,TELEFONE SEM FIO (USAR CÓD 1100489),15,"R$ 1599,50","R$ 1039,67",APARELHO DE TELEFONE SEM FIO,50.7%,2022-06-24 00:00:00,AVALIAR: Similaridade moderada (50.7%) com consumível 'APARELHO DE TELEFONE SEM FIO...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,1044232,PABX GRANDE PORTE C/TRONCOS DIG./AASTRA,15,"R$ 17200,00","R$ 0,00",RELÓGIO DE PAREDE GRANDE LE DIG 36CM,28.5%,2012-07-05 00:00:00,MANTER: Similaridade muito baixa (28.5%). Mantém como patrimônio.
1.06 VILA LEOPOLDINA,1050928,CENTRAL TELEFÔNICA PEQ. PORTE/INTELBRAS,15,"R$ 658,81","R$ 0,00",CENTRAL ELETRÔNICA PARA CERCA ELÉTRICA,27.7%,2013-01-22 00:00:00,MANTER: Similaridade muito baixa (27.7%). Mantém como patrimônio.
1.07 BRÁS,1067891,PABX GRANDE PORTE C/TRONCOS DIG./AASTRA,15,"R$ 17200,00","R$ 0,00",RELÓGIO DE PAREDE GRANDE LE DIG 36CM,28.5%,2013-12-11 00:00:00,MANTER: Similaridade muito baixa (28.5%). Mantém como patrimônio.
1.07 BRÁS,932937,TELEFONE SEM FIO 900 MHZ/MULTITOC,15,"R$ 84,99","R$ 0,00",APARELHO DE TELEFONE SEM FIO,50.7%,2010-03-11 00:00:00,AVALIAR: Similaridade moderada (50.7%) com consumível 'APARELHO DE TELEFONE SEM FIO...'. Possível reclassificação.
1.07 BRÁS,932900,TELEFONE SEM FIO 900 MHZ/MULTITOC,15,"R$ 84,99","R$ 0,00",APARELHO DE TELEFONE SEM FIO,50.7%,2010-03-11 00:00:00,AVALIAR: Similaridade moderada (50.7%) com consumível 'APARELHO DE TELEFONE SEM FIO...'. Possível reclassificação.
1.09 VILA MARIANA,1280892,SMARTPHONE ANDROID TECNOLOGIA 5G,15,"R$ 4800,00","R$ 3760,00",SMARTPHONE (CÓD INATIVO),31.8%,2023-10-25 00:00:00,MANTER: Baixa similaridade (31.8%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1280893,SMARTPHONE ANDROID TECNOLOGIA 5G,15,"R$ 4800,00","R$ 3760,00",SMARTPHONE (CÓD INATIVO),31.8%,2023-10-25 00:00:00,MANTER: Baixa similaridade (31.8%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1282264,SMARTPHONE ANDROID AVANÇADO C/5G,15,"R$ 4920,00","R$ 3895,00",SMARTPHONE (CÓD INATIVO),32.9%,2023-11-24 00:00:00,MANTER: Baixa similaridade (32.9%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1282265,SMARTPHONE ANDROID AVANÇADO C/5G,15,"R$ 4920,00","R$ 3895,00",SMARTPHONE (CÓD INATIVO),32.9%,2023-11-24 00:00:00,MANTER: Baixa similaridade (32.9%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1356669,ANTENA TIPO DOT,15,"R$ 14026,11","R$ 12623,50",TERMOPAR TIPO K,35.5%,2025-06-11 00:00:00,MANTER: Baixa similaridade (35.5%) com consumível 'TERMOPAR TIPO K...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1356670,ANTENA TIPO DOT,15,"R$ 14026,11","R$ 12623,50",TERMOPAR TIPO K,35.5%,2025-06-11 00:00:00,MANTER: Baixa similaridade (35.5%) com consumível 'TERMOPAR TIPO K...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1347813,TUNEL LED INDOOR,10,"R$ 995000,00","R$ 920375,00",RIBALTA DE LED INDOOR 24 LEDS,45.3%,2025-03-24 00:00:00,AVALIAR: Similaridade moderada (45.3%) com consumível 'RIBALTA DE LED INDOOR 24 LEDS...'. Possível reclassificação.
1.09 VILA MARIANA,1310027,ESTAÇÃO DE PROCESSAMENTO DE BANDA,15,"R$ 45023,30","R$ 40520,97",ESTAÇÃO DE PRÉ-AQUECIMENTO TERMOSTÁTICO,30.0%,2024-12-02 00:00:00,MANTER: Baixa similaridade (30.0%) com consumível 'ESTAÇÃO DE PRÉ-AQUECIMENTO TERMOSTÁTICO...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1310028,ESTAÇÃO DE PROCESSAMENTO DE BANDA,15,"R$ 45023,29","R$ 40520,96",ESTAÇÃO DE PRÉ-AQUECIMENTO TERMOSTÁTICO,30.0%,2024-12-02 00:00:00,MANTER: Baixa similaridade (30.0%) com consumível 'ESTAÇÃO DE PRÉ-AQUECIMENTO TERMOSTÁTICO...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1310029,ANTENA TIPO DOT,15,"R$ 14026,10","R$ 12623,49",TERMOPAR TIPO K,35.5%,2024-12-02 00:00:00,MANTER: Baixa similaridade (35.5%) com consumível 'TERMOPAR TIPO K...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1310030,UNIDADE DE RÁDIO 5G INTERNA (IRU),15,"R$ 32454,44","R$ 29209,00","UNIÃO INTERNA 2""",32.3%,2024-12-02 00:00:00,"MANTER: Baixa similaridade (32.3%) com consumível 'UNIÃO INTERNA 2""...'. Provavelmente corretamente classificado."
1.09 VILA MARIANA,1310031,ROTEADOR SDN PARA RÁDIO 5G,10,"R$ 31974,45","R$ 28777,00",PROTEÇÃO PLÁSTICA PARA RÁDIO,35.1%,2024-12-02 00:00:00,MANTER: Baixa similaridade (35.1%) com consumível 'PROTEÇÃO PLÁSTICA PARA RÁDIO...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1356671,UNIDADE DE RÁDIO 5G INTERNA (IRU),15,"R$ 32454,44","R$ 29208,99","UNIÃO INTERNA 2""",32.3%,2025-06-11 00:00:00,"MANTER: Baixa similaridade (32.3%) com consumível 'UNIÃO INTERNA 2""...'. Provavelmente corretamente classificado."
1.09 VILA MARIANA,1356668,ANTENA TIPO DOT,15,"R$ 14026,11","R$ 12623,50",TERMOPAR TIPO K,35.5%,2025-06-11 00:00:00,MANTER: Baixa similaridade (35.5%) com consumível 'TERMOPAR TIPO K...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1312405,ANTENA 5G EXTERNA (STREET LEVEL),15,"R$ 58264,55","R$ 52438,09",ANTENA DIGITAL EXTERNA PARA TV,47.0%,2024-12-18 00:00:00,AVALIAR: Similaridade moderada (47.0%) com consumível 'ANTENA DIGITAL EXTERNA PARA TV...'. Possível reclassificação.
1.09 VILA MARIANA,1312406,ANTENA 5G EXTERNA (STREET LEVEL),15,"R$ 58264,55","R$ 52438,09",ANTENA DIGITAL EXTERNA PARA TV,47.0%,2024-12-18 00:00:00,AVALIAR: Similaridade moderada (47.0%) com consumível 'ANTENA DIGITAL EXTERNA PARA TV...'. Possível reclassificação.
1.09 VILA MARIANA,1310847,FONTE DE ALIMENTAÇÃO PARA RACK 6KW,15,"R$ 11993,73","R$ 10694,41",FONTE ALIMENTAÇÃO 12.8V 1-A,53.7%,2024-11-27 00:00:00,AVALIAR: Similaridade moderada (53.7%) com consumível 'FONTE ALIMENTAÇÃO 12.8V 1-A...'. Possível reclassificação.
1.09 VILA MARIANA,1310848,FONTE DE ALIMENTAÇÃO PARA RACK 6KW,15,"R$ 11993,73","R$ 10694,41",FONTE ALIMENTAÇÃO 12.8V 1-A,53.7%,2024-11-27 00:00:00,AVALIAR: Similaridade moderada (53.7%) com consumível 'FONTE ALIMENTAÇÃO 12.8V 1-A...'. Possível reclassificação.
1.09 VILA MARIANA,1310849,ANTENA GNSS,15,"R$ 12018,61","R$ 10716,59",ANTENA PARA VEÍCULO,37.3%,2024-11-27 00:00:00,MANTER: Baixa similaridade (37.3%) com consumível 'ANTENA PARA VEÍCULO...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1310850,ANTENA GNSS,15,"R$ 12018,61","R$ 10716,59",ANTENA PARA VEÍCULO,37.3%,2024-11-27 00:00:00,MANTER: Baixa similaridade (37.3%) com consumível 'ANTENA PARA VEÍCULO...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,1356666,SERVIDOR DELL VEP4600,15,"R$ 64796,05","R$ 58316,45",DISCO SATA 2 TB P/SERVIDOR S/GAVETA,24.5%,2025-06-11 00:00:00,MANTER: Similaridade muito baixa (24.5%). Mantém como patrimônio.
1.09 VILA MARIANA,961985,PABX MÉDIO PORTE TRONCOS DIGITAIS/AASTRA,15,"R$ 17649,00","R$ 0,00",CASA P/CACHORRO - PORTE MÉDIO,28.2%,2010-11-04 00:00:00,MANTER: Similaridade muito baixa (28.2%). Mantém como patrimônio.
1.09 VILA MARIANA,1356667,SERVIDOR DELL VEP4600,15,"R$ 64796,05","R$ 58316,44",DISCO SATA 2 TB P/SERVIDOR S/GAVETA,24.5%,2025-06-11 00:00:00,MANTER: Similaridade muito baixa (24.5%). Mantém como patrimônio.
1.11 TATUAPÉ,947850,PABX MÉDIO PORTE C/TRONCOS DIGITAIS/AASTRA,15,"R$ 23822,00","R$ 0,00",CASA P/CACHORRO - PORTE MÉDIO,27.9%,2010-07-05 00:00:00,MANTER: Similaridade muito baixa (27.9%). Mantém como patrimônio.
1.12 SANTO AMARO,935886,RÁDIO INTERCOMUNICADOR/INTELBRAS,15,"R$ 179,79","R$ 0,00",RÁDIO INTERCOMUNICADOR C/26 CANAIS,57.7%,2010-03-30 00:00:00,AVALIAR: Similaridade moderada (57.7%) com consumível 'RÁDIO INTERCOMUNICADOR C/26 CANAIS...'. Possível reclassificação.
1.12 SANTO AMARO,1281221,SMARTPHONE ANDROID TECNOLOGIA 5G,15,"R$ 4800,00","R$ 3760,00",SMARTPHONE (CÓD INATIVO),31.8%,2023-10-25 00:00:00,MANTER: Baixa similaridade (31.8%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.12 SANTO AMARO,1281222,SMARTPHONE ANDROID TECNOLOGIA 5G,15,"R$ 4800,00","R$ 3760,00",SMARTPHONE (CÓD INATIVO),31.8%,2023-10-25 00:00:00,MANTER: Baixa similaridade (31.8%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.13 IPIRANGA,1333545,MESA DE SOM 12 CANAIS USB BLUETOOTH,10,"R$ 1490,00","R$ 1353,42",ADAPTADOR BLUETOOTH P2 USB P/SOM,46.6%,2025-01-20 00:00:00,AVALIAR: Similaridade moderada (46.6%) com consumível 'ADAPTADOR BLUETOOTH P2 USB P/SOM...'. Possível reclassificação.
1.13 IPIRANGA,1050986,CENTRAL TELEFÔNICA PEQ. PORTE/INTELBRAS,15,"R$ 658,81","R$ 0,00",CENTRAL ELETRÔNICA PARA CERCA ELÉTRICA,27.7%,2013-01-16 00:00:00,MANTER: Similaridade muito baixa (27.7%). Mantém como patrimônio.
1.15 SANTO AMARO,1236211,PABX IP HÍBRIDO,15,"R$ 4285,70","R$ 2107,14",SENSOR HIBRIDO DA MOTOCICLETA,28.4%,2020-11-05 00:00:00,MANTER: Similaridade muito baixa (28.4%). Mantém como patrimônio.
1.15 SANTO AMARO,850925,TELEFONE IP MOD:DPH -150SE- /  D.LINK,15,"R$ 421,00","R$ 0,00",MASTER IO-LINK,24.7%,2008-07-25 00:00:00,MANTER: Similaridade muito baixa (24.7%). Mantém como patrimônio.
1.15 SANTO AMARO,1268312,RÁDIO TRANSCEPTOR 900MHZ,15,"R$ 2440,59","R$ 1728,75",SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR,45.0%,2023-01-11 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR...'. Possível reclassificação.
1.15 SANTO AMARO,1268313,RÁDIO TRANSCEPTOR 900MHZ,15,"R$ 2440,59","R$ 1728,75",SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR,45.0%,2023-01-11 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR...'. Possível reclassificação.
1.15 SANTO AMARO,1268314,RÁDIO TRANSCEPTOR 900MHZ,15,"R$ 2440,59","R$ 1728,75",SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR,45.0%,2023-01-11 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR...'. Possível reclassificação.
1.15 SANTO AMARO,1268315,RÁDIO TRANSCEPTOR 900MHZ,15,"R$ 2440,59","R$ 1728,75",SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR,45.0%,2023-01-11 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR...'. Possível reclassificação.
1.15 SANTO AMARO,1268316,RÁDIO TRANSCEPTOR 900MHZ,15,"R$ 2440,59","R$ 1728,75",SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR,45.0%,2023-01-11 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR...'. Possível reclassificação.
1.15 SANTO AMARO,1268317,RÁDIO TRANSCEPTOR 900MHZ,15,"R$ 2440,59","R$ 1728,75",SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR,45.0%,2023-01-11 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR...'. Possível reclassificação.
1.15 SANTO AMARO,1268318,RÁDIO TRANSCEPTOR 900MHZ,15,"R$ 2440,59","R$ 1728,75",SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR,45.0%,2023-01-11 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR...'. Possível reclassificação.
1.15 SANTO AMARO,1268319,RÁDIO TRANSCEPTOR 900MHZ,15,"R$ 2440,59","R$ 1728,75",SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR,45.0%,2023-01-11 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'SUPORTE ORIGINAL P/RÁDIO TRANSCEPTOR...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,1104466,APARELHO TELEFÔNICO S/FIO 1.9 GHZ/ INTELBRÁS,15,"R$ 124,43","R$ 0,00",APARELHO TELEFÔNICO S/FIO 1.9 GHZ,78.6%,2014-06-11 00:00:00,RECLASSIFICAR: Alta similaridade (78.6%) com consumível 'APARELHO TELEFÔNICO S/FIO 1.9 GHZ...'. Forte indicação de má classificação.
1.16 SÃO BERNARDO DO CAMPO,1044231,PABX GRANDE PORTE C/TRONCOS DIG./AASTRA,15,"R$ 17200,00","R$ 0,00",RELÓGIO DE PAREDE GRANDE LE DIG 36CM,28.5%,2012-07-05 00:00:00,MANTER: Similaridade muito baixa (28.5%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,1104462,APARELHO TELEFÔNICO S/FIO 1.9 GHZ/ INTELBRÁS,15,"R$ 124,43","R$ 0,00",APARELHO TELEFÔNICO S/FIO 1.9 GHZ,78.6%,2014-06-11 00:00:00,RECLASSIFICAR: Alta similaridade (78.6%) com consumível 'APARELHO TELEFÔNICO S/FIO 1.9 GHZ...'. Forte indicação de má classificação.
1.16 SÃO BERNARDO DO CAMPO,1244982,SMARTPHONE ANDROID TECNOLOGIA 5G,15,"R$ 4795,00","R$ 2837,04",SMARTPHONE (CÓD INATIVO),31.8%,2021-11-30 00:00:00,MANTER: Baixa similaridade (31.8%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,1279760,"SMARTPHONE PRO 6,7"" 1TB",15,"R$ 11100,00","R$ 8602,50",SMARTPHONE (CÓD INATIVO),33.1%,2023-09-06 00:00:00,MANTER: Baixa similaridade (33.1%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,1281428,SMARTPHONE ANDROID 12 BÁSICO,15,"R$ 975,00","R$ 771,87",SMARTPHONE (CÓD INATIVO),34.4%,2023-11-07 00:00:00,MANTER: Baixa similaridade (34.4%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,1281429,SMARTPHONE ANDROID 12 BÁSICO,15,"R$ 975,00","R$ 771,87",SMARTPHONE (CÓD INATIVO),34.4%,2023-11-07 00:00:00,MANTER: Baixa similaridade (34.4%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,1282346,SMARTPHONE ANDROID AVANÇADO C/5G,15,"R$ 4920,00","R$ 3895,00",SMARTPHONE (CÓD INATIVO),32.9%,2023-11-28 00:00:00,MANTER: Baixa similaridade (32.9%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,1251209, SISTEMA VIDEOWALL C/06 TELAS,10,"R$ 125000,00","R$ 75000,00",SISTEMA PITÁGORAS,33.5%,2021-12-31 00:00:00,MANTER: Baixa similaridade (33.5%) com consumível 'SISTEMA PITÁGORAS...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,1104461,APARELHO TELEFÔNICO S/FIO 1.9 GHZ/ INTELBRÁS,15,"R$ 124,43","R$ 0,00",APARELHO TELEFÔNICO S/FIO 1.9 GHZ,78.6%,2014-06-11 00:00:00,RECLASSIFICAR: Alta similaridade (78.6%) com consumível 'APARELHO TELEFÔNICO S/FIO 1.9 GHZ...'. Forte indicação de má classificação.
1.16 SÃO BERNARDO DO CAMPO,1104473,APARELHO TELEFÔNICO S/FIO 1.9 GHZ/ INTELBRÁS,15,"R$ 124,43","R$ 0,00",APARELHO TELEFÔNICO S/FIO 1.9 GHZ,78.6%,2014-06-11 00:00:00,RECLASSIFICAR: Alta similaridade (78.6%) com consumível 'APARELHO TELEFÔNICO S/FIO 1.9 GHZ...'. Forte indicação de má classificação.
1.16 SÃO BERNARDO DO CAMPO,1104472,APARELHO TELEFÔNICO S/FIO 1.9 GHZ/ INTELBRÁS,15,"R$ 124,43","R$ 0,00",APARELHO TELEFÔNICO S/FIO 1.9 GHZ,78.6%,2014-06-11 00:00:00,RECLASSIFICAR: Alta similaridade (78.6%) com consumível 'APARELHO TELEFÔNICO S/FIO 1.9 GHZ...'. Forte indicação de má classificação.
1.16 SÃO BERNARDO DO CAMPO,1104465,APARELHO TELEFÔNICO S/FIO 1.9 GHZ/ INTELBRÁS,15,"R$ 124,43","R$ 0,00",APARELHO TELEFÔNICO S/FIO 1.9 GHZ,78.6%,2014-06-11 00:00:00,RECLASSIFICAR: Alta similaridade (78.6%) com consumível 'APARELHO TELEFÔNICO S/FIO 1.9 GHZ...'. Forte indicação de má classificação.
1.16 SÃO BERNARDO DO CAMPO,1104470,APARELHO TELEFÔNICO S/FIO 1.9 GHZ/ INTELBRÁS,15,"R$ 124,43","R$ 0,00",APARELHO TELEFÔNICO S/FIO 1.9 GHZ,78.6%,2014-06-11 00:00:00,RECLASSIFICAR: Alta similaridade (78.6%) com consumível 'APARELHO TELEFÔNICO S/FIO 1.9 GHZ...'. Forte indicação de má classificação.
1.16 SÃO BERNARDO DO CAMPO,1104471,APARELHO TELEFÔNICO S/FIO 1.9 GHZ/ INTELBRÁS,15,"R$ 124,43","R$ 0,00",APARELHO TELEFÔNICO S/FIO 1.9 GHZ,78.6%,2014-06-11 00:00:00,RECLASSIFICAR: Alta similaridade (78.6%) com consumível 'APARELHO TELEFÔNICO S/FIO 1.9 GHZ...'. Forte indicação de má classificação.
1.17 MOGI DAS CRUZES,1050999,CENTRAL TELEFÔNICA DE PEQ.PORTE/INTELBRAS,15,"R$ 658,81","R$ 0,00",CENTRAL ELETRÔNICA PARA CERCA ELÉTRICA,26.2%,2013-01-16 00:00:00,MANTER: Similaridade muito baixa (26.2%). Mantém como patrimônio.
1.18 SANTO ANDRÉ,961986,PABX MÉDIO PORTE TRONCOS DIGITAIS/AASTRA,15,"R$ 17649,00","R$ 0,00",CASA P/CACHORRO - PORTE MÉDIO,28.2%,2010-11-04 00:00:00,MANTER: Similaridade muito baixa (28.2%). Mantém como patrimônio.
1.18 SANTO ANDRÉ,907000,APARELHO DE FAX C/PAPEL TÉRMICO/BROTHER,15,"R$ 468,00","R$ 0,00",BARALHO DE PAPEL,29.3%,2009-08-26 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.18 SANTO ANDRÉ,1052235,CENTRAL TELEFÔNICA PEQ. PORTE/INTELBRAS,15,"R$ 658,81","R$ 0,00",CENTRAL ELETRÔNICA PARA CERCA ELÉTRICA,27.7%,2013-01-24 00:00:00,MANTER: Similaridade muito baixa (27.7%). Mantém como patrimônio.
1.19 OSASCO,1051213,CENTRAL TELEFÔNICA PEQ. PORTE/INTELBRAS,15,"R$ 658,81","R$ 0,00",CENTRAL ELETRÔNICA PARA CERCA ELÉTRICA,27.7%,2013-01-21 00:00:00,MANTER: Similaridade muito baixa (27.7%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,873628,CENTRAL PABX BP250-GRA.PORTE(025879)ERICSSON,15,"R$ 21715,00","R$ 0,00",CENTRAL P/PORTA AUTOMÁTICA,22.3%,2008-12-04 00:00:00,MANTER: Similaridade muito baixa (22.3%). Mantém como patrimônio.
