Localização;Inventário;Denominação do Imobilizado;Vida;Valor Aquisição;Valor Contábil;Item Consumível Similar;arquivo_origem;Ano Incorporação;Idade_Item;Valor_Aquisicao_Num;Valor_Contabil_Num;Vida_Num
CMFP-165 CERQUEIRA CESAR;915439;ALICATE AMPERIMETRO DIGITAL 3200;10;R$ 100,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;100;0;10
3.03 JACAREÍ;793155;ALICATE AMPERIMETRO DIGITAL -55MM;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
3.03 JACAREÍ;793156;ALICATE AMPERIMETRO DIGITAL -55MM;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
1.13 IPIRANGA;690174;ALICATE AMPERIMETRO DIGITAL ET-3910;10;R$ 536,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2002;23;536;0;10
2.01 SANTOS;689342;ALICATE AMPERIMETRO DIGITAL ET-3910;10;R$ 536,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2002;23;536;0;10
2.01 SANTOS;689343;ALICATE AMPERIMETRO DIGITAL ET-3910;10;R$ 536,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2002;23;536;0;10
6.02 RIBEIRÃO PRETO;689340;ALICATE AMPERIMETRO DIGITAL ET-3910;10;R$ 536,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2002;23;536;0;10
6.02 RIBEIRÃO PRETO;689341;ALICATE AMPERIMETRO DIGITAL ET-3910;10;R$ 536,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2002;23;536;0;10
5.14 SANTA BÁRBARA D'OESTE;793304;ALICATE AMPERIMETRO DIGITAL ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
5.14 SANTA BÁRBARA D'OESTE;793305;ALICATE AMPERIMETRO DIGITAL ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
5.14 SANTA BÁRBARA D'OESTE;793307;ALICATE AMPERIMETRO DIGITAL ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
5.14 SANTA BÁRBARA D'OESTE;793309;ALICATE AMPERIMETRO DIGITAL ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
5.14 SANTA BÁRBARA D'OESTE;793313;ALICATE AMPERIMETRO DIGITAL ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
3.60 PINDAMONHANGABA;794247;ALICATE AMPERIMETRO DIGITAL -ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Mobiliario em Geral-ano-2000_2007_itens_20251007_110548.csv;2007;18;252;0;10
3.60 PINDAMONHANGABA;794249;ALICATE AMPERIMETRO DIGITAL -ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Mobiliario em Geral-ano-2000_2007_itens_20251007_110548.csv;2007;18;252;0;10
3.60 PINDAMONHANGABA;794250;ALICATE AMPERIMETRO DIGITAL -ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Mobiliario em Geral-ano-2000_2007_itens_20251007_110548.csv;2007;18;252;0;10
3.60 PINDAMONHANGABA;794251;ALICATE AMPERIMETRO DIGITAL -ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Mobiliario em Geral-ano-2000_2007_itens_20251007_110548.csv;2007;18;252;0;10
3.60 PINDAMONHANGABA;794252;ALICATE AMPERIMETRO DIGITAL -ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Mobiliario em Geral-ano-2000_2007_itens_20251007_110548.csv;2007;18;252;0;10
3.60 PINDAMONHANGABA;794253;ALICATE AMPERIMETRO DIGITAL -ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Mobiliario em Geral-ano-2000_2007_itens_20251007_110548.csv;2007;18;252;0;10
3.60 PINDAMONHANGABA;794248;ALICATE AMPERIMETRO DIGITAL -ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Mobiliario em Geral-ano-2000_2007_itens_20251007_110548.csv;2007;18;252;0;10
3.60 PINDAMONHANGABA;794246;ALICATE AMPERIMETRO DIGITAL -ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Mobiliario em Geral-ano-2000_2007_itens_20251007_110548.csv;2007;18;252;0;10
1.38 COTIA;793201;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
1.38 COTIA;793202;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
1.38 COTIA;793203;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
1.38 COTIA;793204;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
1.38 COTIA;793205;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
1.38 COTIA;793206;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
1.38 COTIA;793207;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
1.38 COTIA;793208;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794259;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794263;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794264;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794266;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794268;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794269;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794270;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794260;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794261;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794262;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794265;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794267;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794255;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794256;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794257;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794258;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794271;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
4.01 ITÚ;794272;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
5.06 RIO CLARO;793197;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
5.06 RIO CLARO;793198;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
5.06 RIO CLARO;793199;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
5.06 RIO CLARO;793200;ALICATE AMPERIMETRO DIGITAL- ET-3960;10;R$ 252,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;252;0;10
8.50 VOTUPORANGA;985505;ALICATE AMPERÍMETRO DIGITAL MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Maquinas e Equiptos-ano-2011_2017_20251006_142450.csv;2011;14;185;0;10
8.50 VOTUPORANGA;985503;ALICATE AMPERÍMETRO DIGITAL MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Maquinas e Equiptos-ano-2011_2017_20251006_142450.csv;2011;14;185;0;10
8.50 VOTUPORANGA;985504;ALICATE AMPERÍMETRO DIGITAL MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Maquinas e Equiptos-ano-2011_2017_20251006_142450.csv;2011;14;185;0;10
8.50 VOTUPORANGA;985506;ALICATE AMPERÍMETRO DIGITAL MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Maquinas e Equiptos-ano-2011_2017_20251006_142450.csv;2011;14;185;0;10
1.17 MOGI DAS CRUZES;982541;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
1.17 MOGI DAS CRUZES;982542;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
1.17 MOGI DAS CRUZES;982543;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
1.27 JANDIRA;980520;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
1.27 JANDIRA;980521;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
1.27 JANDIRA;980522;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
1.27 JANDIRA;980523;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
1.38 COTIA;982972;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
1.38 COTIA;982973;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
1.38 COTIA;982974;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984548;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984549;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984550;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984552;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984558;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984559;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984561;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984562;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984563;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984551;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984553;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984565;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984566;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984567;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984568;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984569;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984570;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984571;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984572;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984573;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984574;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984575;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984554;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984555;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984556;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984557;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
2.01 SANTOS;984560;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
3.03 JACAREÍ;982562;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
3.03 JACAREÍ;982747;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
3.03 JACAREÍ;982748;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
3.03 JACAREÍ;982749;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
3.03 JACAREÍ;982750;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
3.60 PINDAMONHANGABA;982754;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
3.60 PINDAMONHANGABA;982755;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
3.60 PINDAMONHANGABA;982756;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
3.60 PINDAMONHANGABA;982768;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
3.60 PINDAMONHANGABA;982769;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
3.60 PINDAMONHANGABA;982770;ALICATE AMPERÍMETRO DIGITAL/MINIPA;10;R$ 185,00;R$ 0,00;ALICATE AMPERÍMETRO DIGITAL C/ESTOJO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;185;0;10
